,precipitation (mm),precipitation (mm),precipitation (mm),precipitation (mm)
2022-06-13 09:00:00,0.4306169927755694,0.0,0.0,0.0
2022-06-13 10:00:00,1.3751461952775963,0.0,0.0,0.0
2022-06-13 11:00:00,0.0,0.0,0.0,0.0
2022-06-13 12:00:00,0.0,0.0,0.0,0.0
2022-06-13 13:00:00,0.0,0.0,0.0,0.0
2022-06-13 14:00:00,0.0,0.0,0.0,0.0
2022-06-13 15:00:00,0.0,0.0,0.0,0.0
2022-06-13 16:00:00,0.0,0.0,0.0,0.0
2022-06-13 17:00:00,0.0,0.0,0.0,0.0
2022-06-13 18:00:00,0.0,0.0,0.0,0.0
2022-06-13 19:00:00,0.0,0.0,0.0,0.0
2022-06-13 20:00:00,0.0,0.0,0.0,0.0
2022-06-13 21:00:00,0.0,0.0,0.0,0.0
2022-06-13 22:00:00,0.0,0.0,0.0,0.0
2022-06-13 23:00:00,0.0,0.0,0.0,0.0
2022-06-14 00:00:00,0.0,0.0,0.0,0.0
2022-06-14 01:00:00,0.0,0.0,0.0,0.0
2022-06-14 02:00:00,0.0,0.0,0.0,0.0
2022-06-14 03:00:00,0.0,0.0,0.0,0.0
2022-06-14 04:00:00,0.0,0.0,0.0,0.0
2022-06-14 05:00:00,0.0,0.0,0.0,0.0
2022-06-14 06:00:00,0.0,0.0,0.0,0.0
2022-06-14 07:00:00,0.0,0.0,0.0,0.0
2022-06-14 08:00:00,0.0,0.0,0.0,0.0
2022-06-14 09:00:00,0.0,0.0,0.0,0.0
2022-06-14 10:00:00,0.0,0.0,0.0,0.0
2022-06-14 11:00:00,0.0,0.0,0.0,0.0
2022-06-14 12:00:00,0.0,0.0,0.0,0.0
2022-06-14 13:00:00,0.0,0.0,0.0,0.0
2022-06-14 14:00:00,0.0,0.0,0.0,0.0
2022-06-14 15:00:00,0.0,0.0,0.0,0.0
2022-06-14 16:00:00,0.0,0.0,0.0,0.0
2022-06-14 17:00:00,0.0,0.0,0.0,0.0
2022-06-14 18:00:00,0.0,0.0,0.0,0.0
2022-06-14 19:00:00,0.0,0.0,0.0,0.0
2022-06-14 20:00:00,0.0,0.0,0.0,0.0
2022-06-14 21:00:00,0.0,0.0,0.0,0.0
2022-06-14 22:00:00,0.0,0.0,0.0,0.0
2022-06-14 23:00:00,0.0,0.0,0.0,0.0
2022-06-15 00:00:00,0.0,0.0,0.0,0.0
2022-06-15 01:00:00,0.0,0.0,0.0,0.0
2022-06-15 02:00:00,0.0,0.0,0.0,0.0
2022-06-15 03:00:00,0.0,0.0,0.0,0.0
2022-06-15 04:00:00,0.0,0.0,0.0,0.0
2022-06-15 05:00:00,0.0,0.0,0.0,0.0
2022-06-15 06:00:00,0.0,0.0,0.0,0.0
2022-06-15 07:00:00,0.0,0.0,0.0,0.0
2022-06-15 08:00:00,0.0,0.0,0.0,0.0
2022-06-15 09:00:00,0.0,0.0,0.0,0.0
2022-06-15 10:00:00,0.0,0.0,0.0,0.0
2022-06-15 11:00:00,0.0,0.0,0.0,0.0
2022-06-15 12:00:00,0.0,0.0,0.0,0.0
2022-06-15 13:00:00,0.0,0.0,0.0,0.0
2022-06-15 14:00:00,0.0,0.0,0.0,0.0
2022-06-15 15:00:00,0.0,0.0,0.0,0.0
2022-06-15 16:00:00,0.0,0.0,0.0,0.0
2022-06-15 17:00:00,0.0,0.0,0.0,0.0
2022-06-15 18:00:00,0.0,0.0,0.0,0.0
2022-06-15 19:00:00,0.0,0.0,0.0,0.0
2022-06-15 20:00:00,0.0,0.0,0.0,0.0
2022-06-15 21:00:00,0.0,0.0,0.0,0.0
2022-06-15 22:00:00,0.0,0.0,0.0,0.0
2022-06-15 23:00:00,0.0,0.0,0.0,0.0
2022-06-16 00:00:00,0.0,0.0,0.0,0.0
2022-06-16 01:00:00,0.0,0.0,0.0,0.0
2022-06-16 02:00:00,0.0,0.0,0.0,0.0
2022-06-16 03:00:00,0.0,0.0,0.0,0.0
2022-06-16 04:00:00,0.0,0.0,0.0,0.0
2022-06-16 05:00:00,0.0,0.0,0.0,0.0
2022-06-16 06:00:00,0.0,0.0,0.0,0.0
2022-06-16 07:00:00,0.0,0.0,0.0,0.0
2022-06-16 08:00:00,0.0,0.0,0.0,0.0
2022-06-16 09:00:00,0.0,0.0,0.0,0.0
2022-06-16 10:00:00,0.0,0.0,0.0,0.0
2022-06-16 11:00:00,0.0,0.0,0.0,0.0
2022-06-16 12:00:00,0.0,0.0,0.0,0.0
2022-06-16 13:00:00,0.0,0.0,0.0,0.0
2022-06-16 14:00:00,0.0,0.0,0.0,0.0
2022-06-16 15:00:00,0.0,0.0,0.0,0.0
2022-06-16 16:00:00,0.0,0.0,0.0,0.0
2022-06-16 17:00:00,0.0,0.0,0.0,0.0
2022-06-16 18:00:00,0.0,0.0,0.0,0.0
2022-06-16 19:00:00,0.0,0.0,0.0,0.0
2022-06-16 20:00:00,0.0,0.0,0.0,0.0
2022-06-16 21:00:00,0.0,0.0,0.0,0.0
2022-06-16 22:00:00,0.0,0.0,0.0,0.0
2022-06-16 23:00:00,0.0,0.0,0.0,0.0
2022-06-17 00:00:00,0.0,0.0,0.0,0.0
2022-06-17 01:00:00,0.0,0.0,0.0,0.0
2022-06-17 02:00:00,0.0,0.0,0.0,0.0
2022-06-17 03:00:00,0.0,0.0,0.0,0.0
2022-06-17 04:00:00,0.0,0.0,0.0,0.0
2022-06-17 05:00:00,0.0,0.0,0.0,0.0
2022-06-17 06:00:00,0.0,0.0,0.0,0.0
2022-06-17 07:00:00,0.0,0.0,0.0,0.0
2022-06-17 08:00:00,0.0,0.0,0.0,0.0
2022-06-17 09:00:00,0.0,0.0,0.0,0.0
2022-06-17 10:00:00,0.0,0.0,0.0,0.0
2022-06-17 11:00:00,0.0,0.0,0.0,0.0
2022-06-17 12:00:00,0.0,0.0,0.0,0.0
2022-06-17 13:00:00,0.0,0.0,0.0,0.0
2022-06-17 14:00:00,0.0,0.0,0.0,0.0
2022-06-17 15:00:00,0.0,0.0,0.0,0.0
2022-06-17 16:00:00,0.0,0.0,0.0,0.0
2022-06-17 17:00:00,0.0,0.0,0.0,0.0
2022-06-17 18:00:00,0.0,0.0,0.0,0.0
2022-06-17 19:00:00,0.0,0.0,0.0,0.0
2022-06-17 20:00:00,0.0,0.0,0.0,0.0
2022-06-17 21:00:00,0.0,0.0,0.0,0.0
2022-06-17 22:00:00,0.0,0.0,0.0,0.0
2022-06-17 23:00:00,0.0,0.0,0.0,0.0
2022-06-18 00:00:00,0.0,0.0,0.0,0.0
2022-06-18 01:00:00,0.0,0.0,0.0,0.0
2022-06-18 02:00:00,0.0,0.0,0.0,0.0
2022-06-18 03:00:00,0.0,0.0,0.0,0.0
2022-06-18 04:00:00,0.0,0.0,0.0,0.0
2022-06-18 05:00:00,0.0,0.0,0.0,0.0
2022-06-18 06:00:00,0.0,0.0,0.0,0.0
2022-06-18 07:00:00,0.0,0.0,0.0,0.0
2022-06-18 08:00:00,0.0,0.0,0.0,0.0
2022-06-18 09:00:00,0.0,0.0,0.0,0.0
2022-06-18 10:00:00,0.0,0.0,0.0,0.0
2022-06-18 11:00:00,0.0,0.0,0.0,0.0
2022-06-18 12:00:00,0.0,0.0,0.0,0.0
2022-06-18 13:00:00,0.0,0.0,0.0,0.0
2022-06-18 14:00:00,0.0,0.0,0.0,0.0
2022-06-18 15:00:00,0.0,0.0,0.0,0.0
2022-06-18 16:00:00,0.0,0.0,0.0,0.0
2022-06-18 17:00:00,0.0,0.0,0.0,0.0
2022-06-18 18:00:00,0.0,0.0,0.0,0.0
2022-06-18 19:00:00,0.0,0.0,0.0,0.0
2022-06-18 20:00:00,0.0,0.0,0.0,0.0
2022-06-18 21:00:00,0.0,0.0,0.0,0.0
2022-06-18 22:00:00,0.0,0.0,0.0,0.0
2022-06-18 23:00:00,0.0,0.0,0.0,0.0
2022-06-19 00:00:00,0.0,0.0,0.0,0.0
2022-06-19 01:00:00,0.0,0.0,0.0,0.0
2022-06-19 02:00:00,0.0,0.0,0.0,0.0
2022-06-19 03:00:00,0.0,0.0,0.0,0.0
2022-06-19 04:00:00,0.0,0.0,0.0,0.0
2022-06-19 05:00:00,0.0,0.0,0.0,0.0
2022-06-19 06:00:00,0.0,0.0,0.0,0.0
2022-06-19 07:00:00,0.0,0.0,0.0,0.0
2022-06-19 08:00:00,0.0,0.0,0.4861221013393266,0.0
2022-06-19 09:00:00,0.0,0.0,0.6241537590104101,0.0
2022-06-19 10:00:00,0.0,0.0,1.0895445681067126,0.0
2022-06-19 11:00:00,0.0,0.0,0.5841464450779379,0.0
2022-06-19 12:00:00,0.0,0.0,1.5832527012777862,0.0
2022-06-19 13:00:00,0.0,0.0,0.8313591189267499,0.0
2022-06-19 14:00:00,0.0,0.0,0.6368793888862644,0.0
2022-06-19 15:00:00,0.0,0.0,1.810964414426195,0.0
2022-06-19 16:00:00,0.0,0.0,0.6312302032875527,0.0
2022-06-19 17:00:00,0.0,0.0,0.9992236744834458,0.0
2022-06-19 18:00:00,0.0,0.0,0.7640805687389389,0.0
2022-06-19 19:00:00,0.0,0.0,0.7948753308454316,0.0
2022-06-19 20:00:00,0.0,0.0,1.214650364670534,0.0
2022-06-19 21:00:00,0.0,0.0,0.0,0.0
2022-06-19 22:00:00,0.0,0.0,0.0,0.0
2022-06-19 23:00:00,0.0,0.0,0.0,0.0
2022-06-20 00:00:00,0.0,0.0,0.0,0.0
2022-06-20 01:00:00,0.0,0.0,0.0,0.0
2022-06-20 02:00:00,0.0,0.0,0.0,0.0
2022-06-20 03:00:00,0.0,0.0,0.0,0.0
2022-06-20 04:00:00,0.0,0.0,0.0,0.0
2022-06-20 05:00:00,0.0,0.0,0.0,0.0
2022-06-20 06:00:00,0.0,0.0,0.0,0.0
2022-06-20 07:00:00,0.0,0.0,0.0,0.0
2022-06-20 08:00:00,0.0,0.0,0.0,0.0
2022-06-20 09:00:00,0.0,0.0,0.0,0.0
2022-06-20 10:00:00,0.0,0.0,0.0,0.0
2022-06-20 11:00:00,0.0,0.0,0.0,0.0
2022-06-20 12:00:00,0.0,0.0,0.0,0.0
2022-06-20 13:00:00,0.0,0.0,0.0,0.0
2022-06-20 14:00:00,0.0,0.0,0.0,0.0
2022-06-20 15:00:00,0.0,0.0,0.0,0.0
2022-06-20 16:00:00,0.0,0.0,0.0,0.0
2022-06-20 17:00:00,0.0,0.0,0.0,0.0
2022-06-20 18:00:00,0.0,0.0,0.0,0.0
2022-06-20 19:00:00,0.0,0.0,0.0,0.0
2022-06-20 20:00:00,0.0,0.0,0.0,0.0
2022-06-20 21:00:00,0.0,0.0,0.0,0.0
2022-06-20 22:00:00,0.0,0.0,0.0,0.0
2022-06-20 23:00:00,0.0,0.0,0.0,0.0
2022-06-21 00:00:00,0.0,0.0,0.0,0.0
2022-06-21 01:00:00,0.0,0.0,0.0,0.0
2022-06-21 02:00:00,0.0,0.0,0.0,0.0
2022-06-21 03:00:00,0.0,0.0,0.0,1.6479021229876405
2022-06-21 04:00:00,0.0,0.0,0.0,1.349618316806813
2022-06-21 05:00:00,0.0,0.0,0.0,0.8226253417382968
2022-06-21 06:00:00,0.0,0.0,0.0,0.5991999859363051
2022-06-21 07:00:00,0.0,0.0,0.0,0.3657773322456364
2022-06-21 08:00:00,0.0,0.0,0.0,0.15633327945133937
2022-06-21 09:00:00,0.0,0.0,0.0,0.19385103178948304
2022-06-21 10:00:00,0.0,0.0,0.0,0.8241446102863931
2022-06-21 11:00:00,0.0,0.0,0.0,1.4833639371489657
2022-06-21 12:00:00,0.0,0.0,0.0,0.7900151498179313
2022-06-21 13:00:00,0.0,0.0,0.0,0.0
2022-06-21 14:00:00,0.0,0.0,0.0,0.0
2022-06-21 15:00:00,0.0,0.0,0.0,0.0
2022-06-21 16:00:00,0.0,0.0,0.0,0.0
2022-06-21 17:00:00,0.0,0.0,0.0,0.0
2022-06-21 18:00:00,0.0,0.0,0.0,0.0
2022-06-21 19:00:00,0.0,0.0,0.0,0.0
2022-06-21 20:00:00,0.0,0.0,0.0,0.0
2022-06-21 21:00:00,0.0,0.0,0.0,0.0
2022-06-21 22:00:00,0.0,0.0,0.0,0.0
2022-06-21 23:00:00,0.0,0.0,0.0,0.0
2022-06-22 00:00:00,0.0,0.0,0.0,0.0
2022-06-22 01:00:00,0.0,0.0,0.0,0.0
2022-06-22 02:00:00,0.0,0.0,0.0,0.0
2022-06-22 03:00:00,0.0,0.0,0.0,0.0
2022-06-22 04:00:00,0.0,0.0,0.0,0.0
2022-06-22 05:00:00,0.0,0.0,0.0,0.0
2022-06-22 06:00:00,0.0,0.0,0.0,0.0
2022-06-22 07:00:00,0.0,0.0,0.0,0.0
2022-06-22 08:00:00,1.3378781963301207,0.0,0.0,0.0
2022-06-22 09:00:00,1.5874254079700485,0.0,0.0,0.0
2022-06-22 10:00:00,0.15861050721107323,0.0,0.0,0.0
2022-06-22 11:00:00,0.3433875488143914,0.0,0.0,0.0
2022-06-22 12:00:00,0.6321778857227751,0.0,0.0,0.0
2022-06-22 13:00:00,0.6189738485469158,0.0,0.0,0.0
2022-06-22 14:00:00,0.47724352335811776,0.0,0.0,0.0
2022-06-22 15:00:00,0.9657527725505285,0.0,0.0,0.0
2022-06-22 16:00:00,0.8159746731693701,0.0,0.0,0.0
2022-06-22 17:00:00,0.24982142533950694,0.0,0.0,0.0
2022-06-22 18:00:00,0.937563960460947,0.0,0.0,0.0
2022-06-22 19:00:00,0.3233030852282447,0.0,0.0,0.0
2022-06-22 20:00:00,2.0325876677739307,0.0,0.0,0.0
2022-06-22 21:00:00,0.23377370379321408,0.0,0.0,0.0
2022-06-22 22:00:00,1.0987286191274188,0.0,0.0,0.0
2022-06-22 23:00:00,0.6823784805784507,0.0,0.0,0.0
2022-06-23 00:00:00,0.6550798256389554,0.0,0.0,0.0
2022-06-23 01:00:00,1.6727223209744477,0.0,0.0,0.0
2022-06-23 02:00:00,0.9736958690882649,0.0,0.0,0.0
2022-06-23 03:00:00,1.27991199911891,0.0,0.0,0.0
2022-06-23 04:00:00,1.4552568701187694,0.0,0.0,0.0
2022-06-23 05:00:00,0.5573404788366868,0.0,0.0,0.0
2022-06-23 06:00:00,0.956661550440242,0.0,0.0,0.0
2022-06-23 07:00:00,0.6667764172365253,0.0,0.0,0.0
2022-06-23 08:00:00,1.151158168081427,0.0,0.0,0.0
2022-06-23 09:00:00,1.6218519473328734,0.0,0.0,0.0
2022-06-23 10:00:00,0.43013766350610655,0.0,0.0,0.0
2022-06-23 11:00:00,1.2963393452922765,0.0,0.0,0.0
2022-06-23 12:00:00,1.071019741996098,0.0,0.0,0.0
2022-06-23 13:00:00,0.0,0.0,0.0,0.0
2022-06-23 14:00:00,0.0,0.0,0.0,0.0
2022-06-23 15:00:00,0.0,0.0,0.0,0.0
2022-06-23 16:00:00,0.0,0.0,0.0,0.0
2022-06-23 17:00:00,0.0,0.0,0.0,0.0
2022-06-23 18:00:00,0.0,0.0,0.0,0.0
2022-06-23 19:00:00,0.0,0.0,0.0,0.0
2022-06-23 20:00:00,0.0,0.0,0.0,0.0
2022-06-23 21:00:00,0.0,0.0,0.0,0.0
2022-06-23 22:00:00,0.0,0.0,0.0,0.0
2022-06-23 23:00:00,0.0,0.0,0.0,0.0
2022-06-24 00:00:00,0.0,0.0,0.0,0.0
2022-06-24 01:00:00,0.0,0.0,3.061970210317868,0.0
2022-06-24 02:00:00,0.0,0.0,2.295717194576041,0.0
2022-06-24 03:00:00,0.0,0.0,0.6428106900010082,0.0
2022-06-24 04:00:00,0.1089592259912564,0.0,0.3710043241102387,0.0
2022-06-24 05:00:00,0.9010372653506593,0.0,0.0,0.0
2022-06-24 06:00:00,1.0366113027402928,0.0,0.0,0.0
2022-06-24 07:00:00,1.016553373371326,0.0,0.0,0.0
2022-06-24 08:00:00,1.846742262461194,0.0,0.0,0.0
2022-06-24 09:00:00,1.4859416447001708,0.0,0.0,0.0
2022-06-24 10:00:00,0.0,0.0,0.0,0.0
2022-06-24 11:00:00,0.0,0.0,0.0,0.0
2022-06-24 12:00:00,0.0,0.0,0.0,0.0
2022-06-24 13:00:00,0.0,0.0,0.0,0.0
2022-06-24 14:00:00,0.0,0.0,0.0,0.0
2022-06-24 15:00:00,0.0,0.0,0.0,0.0
2022-06-24 16:00:00,0.0,0.0,0.0,0.0
2022-06-24 17:00:00,0.0,0.0,0.0,0.0
2022-06-24 18:00:00,0.0,0.0,0.0,0.0
2022-06-24 19:00:00,0.0,0.0,0.0,0.0
2022-06-24 20:00:00,0.0,0.0,0.0,0.0
2022-06-24 21:00:00,0.0,0.0,0.0,0.0
2022-06-24 22:00:00,0.0,0.0,0.0,0.0
2022-06-24 23:00:00,0.0,0.0,0.0,0.0
2022-06-25 00:00:00,0.0,0.0,0.0,0.0
2022-06-25 01:00:00,0.0,0.0,0.7387997179692862,0.0
2022-06-25 02:00:00,0.0,0.0,0.9961829865471528,0.0
2022-06-25 03:00:00,0.0,0.0,0.5155444965214111,0.0
2022-06-25 04:00:00,0.0,0.0,3.580438827437733,0.0
2022-06-25 05:00:00,0.0,0.0,0.8579814406402316,0.0
2022-06-25 06:00:00,0.0,0.0,2.2738336689749032,0.0
2022-06-25 07:00:00,0.0,0.0,0.6966583497645504,0.0
2022-06-25 08:00:00,0.0,0.0,1.0791399424857748,0.0
2022-06-25 09:00:00,0.0,0.0,0.0,0.0
2022-06-25 10:00:00,0.0,0.0,0.0,0.0
2022-06-25 11:00:00,0.0,0.0,0.0,0.0
2022-06-25 12:00:00,0.0,0.0,0.0,0.0
2022-06-25 13:00:00,0.0,0.0,0.0,1.755470552372099
2022-06-25 14:00:00,0.0,0.0,0.0,0.14547941250190624
2022-06-25 15:00:00,0.0,0.0,0.0,0.31305151130978537
2022-06-25 16:00:00,0.0,0.0,0.0,0.4888619734768959
2022-06-25 17:00:00,0.0,0.0,0.0,1.3591480202741189
2022-06-25 18:00:00,0.0,0.0,0.0,0.18146910903679755
2022-06-25 19:00:00,0.0,0.0,0.0,0.40010923096350215
2022-06-25 20:00:00,0.0,0.0,0.0,1.360376827720002
2022-06-25 21:00:00,0.0,0.0,0.0,0.38410697455484943
2022-06-25 22:00:00,1.915935823278232,0.0,0.0,1.621392805307912
2022-06-25 23:00:00,0.8263650131927658,0.0,0.0,0.2633987687950495
2022-06-26 00:00:00,0.8568962851512063,0.0,0.0,0.9243958500837413
2022-06-26 01:00:00,0.54499339768951,0.0,0.0,0.48419680490006095
2022-06-26 02:00:00,0.6261458485027933,0.0,0.0,0.6785325302438342
2022-06-26 03:00:00,0.7434294609397224,0.0,0.0,2.499974439424415
2022-06-26 04:00:00,0.6333031219022498,0.0,0.0,0.9598969118861489
2022-06-26 05:00:00,0.0,0.0,0.0,1.0633640588325957
2022-06-26 06:00:00,0.0,0.0,0.0,0.0
2022-06-26 07:00:00,0.0,0.0,0.0,0.0
2022-06-26 08:00:00,0.0,0.0,0.0,0.0
2022-06-26 09:00:00,0.0,0.0,0.0,0.0
2022-06-26 10:00:00,0.0,0.0,0.0,0.0
2022-06-26 11:00:00,0.0,0.0,0.0,0.0
2022-06-26 12:00:00,0.0,0.0,0.0,0.0
2022-06-26 13:00:00,0.0,0.0,0.0,0.0
2022-06-26 14:00:00,0.0,0.0,0.0,0.0
2022-06-26 15:00:00,0.0,0.0,0.0,0.0
2022-06-26 16:00:00,0.0,0.0,0.0,0.0
2022-06-26 17:00:00,0.0,0.0,0.0,0.0
2022-06-26 18:00:00,0.0,0.0,0.0,0.0
2022-06-26 19:00:00,0.0,0.0,0.0,0.0
2022-06-26 20:00:00,0.0,0.0,0.0,0.0
2022-06-26 21:00:00,0.0,0.0,0.0,0.0
2022-06-26 22:00:00,0.0,0.0,0.0,0.0
2022-06-26 23:00:00,0.0,0.0,0.0,0.0
2022-06-27 00:00:00,0.0,0.0,0.0,0.0
2022-06-27 01:00:00,0.0,0.0,0.0,0.0
2022-06-27 02:00:00,0.0,0.0,0.0,0.0
2022-06-27 03:00:00,0.0,0.0,0.0,0.0
2022-06-27 04:00:00,0.0,0.0,0.0,0.0
2022-06-27 05:00:00,0.0,0.0,0.0,0.0
2022-06-27 06:00:00,0.0,0.0,0.0,0.0
2022-06-27 07:00:00,0.0,0.0,0.0,0.0
2022-06-27 08:00:00,0.0,0.0,0.0,0.0
2022-06-27 09:00:00,0.0,0.0,0.0,0.0
2022-06-27 10:00:00,0.0,0.0,0.0,0.0
2022-06-27 11:00:00,0.0,0.0,0.0,0.0
2022-06-27 12:00:00,0.0,0.0,0.0,0.0
2022-06-27 13:00:00,0.0,0.0,0.0,0.0
2022-06-27 14:00:00,0.0,0.0,0.0,0.0
2022-06-27 15:00:00,0.0,0.0,0.0,0.0
2022-06-27 16:00:00,0.0,0.0,0.0,0.0
2022-06-27 17:00:00,0.0,0.0,0.0,0.0
2022-06-27 18:00:00,0.0,0.0,0.0,0.0
2022-06-27 19:00:00,0.0,0.0,0.0,0.0
2022-06-27 20:00:00,0.0,0.0,0.0,0.0
2022-06-27 21:00:00,0.0,0.0,0.0,0.0
2022-06-27 22:00:00,0.0,0.0,0.0,0.0
2022-06-27 23:00:00,0.0,0.0,0.0,0.0
2022-06-28 00:00:00,0.0,0.0,0.0,0.0
2022-06-28 01:00:00,0.0,0.0,0.0,0.0
2022-06-28 02:00:00,0.0,0.0,0.0,0.0
2022-06-28 03:00:00,0.0,0.0,0.0,0.0
2022-06-28 04:00:00,0.0,0.0,0.0,0.0
2022-06-28 05:00:00,0.0,0.0,0.0,0.0
2022-06-28 06:00:00,0.0,0.0,0.0,0.0
2022-06-28 07:00:00,0.0,0.0,0.0,0.0
2022-06-28 08:00:00,0.0,0.0,0.0,0.0
2022-06-28 09:00:00,0.0,0.0,0.0,0.0
2022-06-28 10:00:00,0.0,0.0,0.0,0.0
2022-06-28 11:00:00,0.0,0.0,0.0,0.0
2022-06-28 12:00:00,0.0,0.0,0.0,0.0
2022-06-28 13:00:00,0.0,0.0,0.0,0.0
2022-06-28 14:00:00,0.0,0.0,0.0,0.0
2022-06-28 15:00:00,0.0,0.0,0.0,0.0
2022-06-28 16:00:00,0.0,0.0,0.0,0.0
2022-06-28 17:00:00,0.0,0.0,0.0,0.0
2022-06-28 18:00:00,0.0,0.0,0.0,0.0
2022-06-28 19:00:00,0.0,0.0,0.0,0.0
2022-06-28 20:00:00,0.0,0.0,0.0,0.0
2022-06-28 21:00:00,0.0,0.0,0.0,0.0
2022-06-28 22:00:00,0.0,0.0,0.0,0.0
2022-06-28 23:00:00,0.0,0.0,0.0,0.0
2022-06-29 00:00:00,0.0,0.0,0.0,0.0
2022-06-29 01:00:00,0.0,0.0,0.0,0.0
2022-06-29 02:00:00,0.0,0.0,0.0,0.0
2022-06-29 03:00:00,0.0,0.0,0.0,0.0
2022-06-29 04:00:00,0.0,0.0,0.0,0.0
2022-06-29 05:00:00,0.0,0.0,0.0,0.0
2022-06-29 06:00:00,0.0,0.0,0.0,0.0
2022-06-29 07:00:00,0.0,0.0,0.0,0.0
2022-06-29 08:00:00,0.0,0.0,0.0,0.0
2022-06-29 09:00:00,0.0,0.0,0.0,0.0
2022-06-29 10:00:00,0.0,0.0,0.0,0.0
2022-06-29 11:00:00,0.0,0.0,0.0,0.0
2022-06-29 12:00:00,0.0,0.0,0.0,0.0
2022-06-29 13:00:00,0.0,0.0,0.0,0.0
2022-06-29 14:00:00,0.0,0.0,0.0,0.0
2022-06-29 15:00:00,0.0,0.0,0.0,0.0
2022-06-29 16:00:00,0.0,0.0,0.0,0.0
2022-06-29 17:00:00,0.0,0.0,0.0,0.0
2022-06-29 18:00:00,0.0,0.0,0.0,0.0
2022-06-29 19:00:00,0.0,0.0,0.0,0.0
2022-06-29 20:00:00,0.0,0.0,0.0,0.0
2022-06-29 21:00:00,0.0,0.0,0.0,0.0
2022-06-29 22:00:00,0.0,0.0,0.0,0.0
2022-06-29 23:00:00,0.0,0.0,0.0,0.0
2022-06-30 00:00:00,0.0,0.0,0.0,0.0
2022-06-30 01:00:00,0.0,0.0,0.0,0.0
2022-06-30 02:00:00,0.0,0.0,0.0,0.0
2022-06-30 03:00:00,0.0,0.0,0.0,0.0
2022-06-30 04:00:00,0.0,0.0,0.0,0.0
2022-06-30 05:00:00,0.0,0.0,0.0,0.0
2022-06-30 06:00:00,0.0,0.0,0.0,0.0
2022-06-30 07:00:00,0.0,0.0,0.0,0.0
2022-06-30 08:00:00,0.0,0.0,0.0,0.0
2022-06-30 09:00:00,0.0,0.0,0.0,0.0
2022-06-30 10:00:00,0.0,0.0,0.0,0.0
2022-06-30 11:00:00,0.0,0.0,0.0,0.0
2022-06-30 12:00:00,0.0,0.0,0.0,0.0
2022-06-30 13:00:00,0.0,0.0,0.0,0.0
2022-06-30 14:00:00,0.0,0.0,0.0,0.0
2022-06-30 15:00:00,0.0,0.0,0.0,0.0
2022-06-30 16:00:00,0.0,0.0,0.0,0.0
2022-06-30 17:00:00,0.0,0.0,0.0,0.0
2022-06-30 18:00:00,0.0,0.0,0.0,0.0
2022-06-30 19:00:00,0.0,0.0,0.0,0.0
2022-06-30 20:00:00,0.0,0.0,0.0,0.0
2022-06-30 21:00:00,0.0,0.0,0.0,0.0
2022-06-30 22:00:00,0.0,0.0,0.0,0.0
2022-06-30 23:00:00,0.0,0.0,0.0,0.0
2022-07-01 00:00:00,0.0,0.0,0.0,0.0
2022-07-01 01:00:00,0.0,0.0,0.0,0.0
2022-07-01 02:00:00,0.0,0.0,0.0,0.0
2022-07-01 03:00:00,0.0,0.0,0.0,0.0
2022-07-01 04:00:00,0.0,0.0,0.0,0.0
2022-07-01 05:00:00,0.0,0.0,0.0,0.0
2022-07-01 06:00:00,0.0,0.0,0.0,0.0
2022-07-01 07:00:00,0.0,0.0,0.0680812052604182,0.0
2022-07-01 08:00:00,0.0,0.0,1.273849642543845,0.0
2022-07-01 09:00:00,0.0,0.0,1.7221509195093665,0.0
2022-07-01 10:00:00,0.0,0.0,1.528586422919437,0.0
2022-07-01 11:00:00,0.0,0.0,1.8952444699983755,0.0
2022-07-01 12:00:00,0.0,0.0,0.8548030746766327,0.0
2022-07-01 13:00:00,0.0,0.0,1.0575892125428157,0.0
2022-07-01 14:00:00,0.0,0.0,1.6563607262079252,0.0
2022-07-01 15:00:00,0.0,0.0,0.7510401246028178,0.0
2022-07-01 16:00:00,0.0,0.0,0.28890095760055867,0.0
2022-07-01 17:00:00,0.0,0.0,0.3313662482748814,0.0
2022-07-01 18:00:00,0.0,0.0,1.0985703649822058,0.0
2022-07-01 19:00:00,0.0,0.0,0.0,0.0
2022-07-01 20:00:00,0.0,0.0,0.0,0.0
2022-07-01 21:00:00,0.0,0.0,0.0,0.0
2022-07-01 22:00:00,0.0,0.0,0.0,0.0
2022-07-01 23:00:00,0.0,0.0,0.0,0.0
2022-07-02 00:00:00,0.0,0.0,0.0,0.0
2022-07-02 01:00:00,0.0,0.0,0.0,0.0
2022-07-02 02:00:00,0.0,0.0,0.0,0.0
2022-07-02 03:00:00,0.0,0.0,0.0,0.0
2022-07-02 04:00:00,0.0,0.0,0.0,0.0
2022-07-02 05:00:00,0.0,0.0,0.0,0.0
2022-07-02 06:00:00,0.0,0.0,0.0,0.0
2022-07-02 07:00:00,0.0,0.0,0.0,0.0
2022-07-02 08:00:00,0.0,0.0,0.0,0.0
2022-07-02 09:00:00,0.0,0.0,0.0,0.0
2022-07-02 10:00:00,0.0,0.0,0.0,0.0
2022-07-02 11:00:00,0.0,0.0,0.0,0.0
2022-07-02 12:00:00,0.0,0.0,0.0,0.0
2022-07-02 13:00:00,0.0,0.0,0.0,0.0
2022-07-02 14:00:00,0.0,0.0,0.0,0.0
2022-07-02 15:00:00,0.0,0.0,0.0,0.0
